InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput
INV003239,380,2024-03-05 08:26:31,2024-04-04 08:26:31,N,Company_029,PO-Company_046-03239,Y,29,France,DE2488001629,REF-03239,Main warehouse,,Y,46,Luxembourg,2544.18,EUR,424.03,N,N,2024-04-02 08:26:31,2024-Q1,1
INV003240,380,2020-09-15 03:47:27,2020-10-15 03:47:27,N,Company_043,PO-CUST-03240,Y,43,Luxembourg,DE9730648843,REF-03240,Main warehouse,,Y,,,32325.26,EUR,5387.54,Y,Y,2020-10-14 03:47:27,2020-Q3,1
INV003241,380,2024-04-12 15:15:43,2024-05-12 15:15:43,N,Company_027,PO-Company_040-03241,Y,27,Luxembourg,DE1937868127,REF-03241,Main warehouse,,Y,40,France,31194.16,EUR,5199.03,Y,N,2024-05-07 15:15:43,2024-Q2,2
INV003242,380,2023-02-18 06:32:05,2023-03-20 06:32:05,N,Company_006,PO-Company_031-03242,Y,6,Luxembourg,DE636854216,REF-03242,Main warehouse,,Y,31,France,787.27,EUR,131.21,Y,N,2023-03-16 06:32:05,2023-Q1,2
INV003243,380,2021-06-11 08:06:00,2021-07-11 08:06:00,N,Company_007,PO-CUST-03243,Y,7,Luxembourg,DE211371307,REF-03243,Main warehouse,,Y,,,945.46,EUR,157.58,Y,N,2021-07-06 08:06:00,2021-Q2,2
INV003244,380,2025-04-07 05:22:38,2025-05-07 05:22:38,N,Company_032,PO-CUST-03244,Y,32,Luxembourg,DE5014398232,REF-03244,Main warehouse,,Y,,,15334.85,EUR,2555.81,Y,N,2025-05-04 05:22:38,2025-Q2,2
INV003245,380,2023-04-28 10:25:12,2023-05-28 10:25:12,N,Company_011,PO-Company_023-03245,Y,11,Luxembourg,DE9623899511,REF-03245,Main warehouse,,Y,23,Luxembourg,30571.73,EUR,5095.29,Y,N,2023-05-24 10:25:12,2023-Q2,1
INV003246,380,2021-07-13 05:32:44,2021-08-12 05:32:44,N,Company_024,PO-CUST-03246,Y,24,Luxembourg,DE4394914024,REF-03246,Main warehouse,,Y,,,4882.43,EUR,813.74,Y,N,2021-08-10 05:32:44,2021-Q3,2
INV003247,380,2025-03-21 06:17:04,2025-04-20 06:17:04,N,Company_030,PO-Company_023-03247,Y,30,France,DE1716382430,REF-03247,Main warehouse,,Y,23,France,67838.2,EUR,11306.37,Y,Y,2025-04-20 06:17:04,2025-Q1,1
INV003248,380,2022-06-07 07:33:13,2022-07-07 07:33:13,N,Company_018,PO-CUST-03248,Y,18,Luxembourg,DE9691632818,REF-03248,Main warehouse,,Y,,,10368.7,EUR,1728.12,N,N,2022-07-06 07:33:13,2022-Q2,1
INV003249,380,2023-02-27 21:20:46,2023-03-29 21:20:46,N,Company_034,PO-Company_017-03249,Y,34,Luxembourg,DE2475644734,REF-03249,Main warehouse,,Y,17,France,72164.92,EUR,12027.49,N,N,2023-03-27 21:20:46,2023-Q1,1
INV003250,380,2023-08-01 07:00:49,2023-08-31 07:00:49,N,Company_011,PO-Company_023-03250,Y,11,Luxembourg,DE3508812011,REF-03250,Main warehouse,,Y,23,France,3762.77,EUR,627.13,N,N,2023-08-28 07:00:49,2023-Q3,1
INV003251,380,2020-04-13 17:08:23,2020-05-13 17:08:23,N,Company_031,PO-Company_021-03251,Y,31,France,DE7537138431,REF-03251,Main warehouse,,Y,21,Luxembourg,12161.02,EUR,2026.84,Y,Y,2020-05-09 17:08:23,2020-Q2,1
INV003252,380,2021-09-30 23:55:21,2021-10-30 23:55:21,N,Company_042,PO-Company_035-03252,Y,42,France,DE3357617142,REF-03252,Main warehouse,,Y,35,France,15285.16,EUR,2547.53,N,Y,2021-10-30 23:55:21,2021-Q3,1
INV003253,380,2021-10-03 18:20:12,2021-11-02 18:20:12,N,Company_027,PO-Company_001-03253,Y,27,France,DE2532849627,REF-03253,Main warehouse,,Y,1,France,26730.8,EUR,4455.13,N,Y,2021-11-01 18:20:12,2021-Q4,2
INV003254,380,2024-03-15 23:59:28,2024-04-14 23:59:28,N,Company_048,PO-Company_004-03254,Y,48,Luxembourg,DE1612920948,REF-03254,Main warehouse,,Y,4,France,81889.19,EUR,13648.2,N,N,2024-04-14 23:59:28,2024-Q1,2
INV003255,380,2023-02-14 07:50:46,2023-03-16 07:50:46,N,Company_047,PO-Company_033-03255,Y,47,France,DE4880126347,REF-03255,Main warehouse,,Y,33,France,17645.34,EUR,2940.89,Y,N,2023-03-11 07:50:46,2023-Q1,1
INV003256,380,2024-06-01 20:43:02,2024-07-01 20:43:02,N,Company_012,PO-Company_046-03256,Y,12,France,DE7436903012,REF-03256,Main warehouse,,Y,46,Luxembourg,21036.02,EUR,3506.0,Y,Y,2024-06-26 20:43:02,2024-Q2,1
INV003257,380,2024-03-16 12:12:01,2024-04-15 12:12:01,N,Company_045,PO-Company_023-03257,Y,45,France,DE5707843045,REF-03257,Main warehouse,,Y,23,France,25872.56,EUR,4312.09,Y,N,2024-04-12 12:12:01,2024-Q1,1
INV003258,380,2024-04-01 23:28:16,2024-05-01 23:28:16,N,Company_012,PO-Company_046-03258,Y,12,Luxembourg,DE4491061912,REF-03258,Main warehouse,,Y,46,Luxembourg,84287.21,EUR,14047.87,N,N,2024-04-29 23:28:16,2024-Q2,1
INV003259,380,2022-10-12 02:43:47,2022-11-11 02:43:47,N,Company_029,PO-Company_046-03259,Y,29,Luxembourg,DE2701355829,REF-03259,Main warehouse,,Y,46,Luxembourg,117812.74,EUR,19635.46,Y,Y,2022-11-06 02:43:47,2022-Q4,1
INV003260,380,2024-10-18 21:58:06,2024-11-17 21:58:06,N,Company_020,PO-Company_025-03260,Y,20,France,DE3815665220,REF-03260,Main warehouse,,Y,25,Luxembourg,1502.06,EUR,250.34,Y,Y,2024-11-12 21:58:06,2024-Q4,2
INV003261,380,2021-07-29 23:17:16,2021-08-28 23:17:16,N,Company_002,PO-Company_024-03261,Y,2,France,DE249045522,REF-03261,Main warehouse,,Y,24,France,264.42,EUR,44.07,N,N,2021-08-28 23:17:16,2021-Q3,3
INV003262,380,2021-12-29 01:53:41,2022-01-28 01:53:41,N,Company_050,PO-Company_024-03262,Y,50,France,DE1725112050,REF-03262,Main warehouse,,Y,24,France,11661.34,EUR,1943.56,Y,Y,2022-01-27 01:53:41,2021-Q4,2
INV003263,380,2022-10-09 16:49:23,2022-11-08 16:49:23,N,Company_014,PO-Company_023-03263,Y,14,Luxembourg,DE9648288614,REF-03263,Main warehouse,,Y,23,France,64570.13,EUR,10761.69,N,Y,2022-11-07 16:49:23,2022-Q4,3
INV003264,380,2021-04-30 06:26:57,2021-05-30 06:26:57,N,Company_030,PO-Company_019-03264,Y,30,Luxembourg,DE3780991930,REF-03264,Main warehouse,,Y,19,France,33956.83,EUR,5659.47,Y,N,2021-05-29 06:26:57,2021-Q2,1
INV003265,380,2022-12-18 11:24:56,2023-01-17 11:24:56,N,Company_009,PO-Company_046-03265,Y,9,Luxembourg,DE729430999,REF-03265,Main warehouse,,Y,46,France,1994.77,EUR,332.46,N,N,2023-01-15 11:24:56,2022-Q4,3
INV003266,380,2023-10-12 11:28:43,2023-11-11 11:28:43,N,Company_032,PO-Company_023-03266,Y,32,France,DE8459115032,REF-03266,Main warehouse,,Y,23,Luxembourg,12990.76,EUR,2165.13,N,Y,2023-11-10 11:28:43,2023-Q4,2
INV003267,380,2024-01-09 12:17:25,2024-02-08 12:17:25,N,Company_031,PO-CUST-03267,Y,31,Luxembourg,DE7170725731,REF-03267,Main warehouse,,Y,,,8261.1,EUR,1376.85,Y,Y,2024-02-07 12:17:25,2024-Q1,1
INV003268,380,2024-08-09 00:45:51,2024-09-08 00:45:51,N,Company_049,PO-CUST-03268,Y,49,Luxembourg,DE6770567849,REF-03268,Main warehouse,,Y,,,81705.65,EUR,13617.61,N,Y,2024-09-04 00:45:51,2024-Q3,2
INV003269,380,2022-10-06 22:05:53,2022-11-05 22:05:53,N,Company_022,PO-Company_046-03269,Y,22,Luxembourg,DE2462520222,REF-03269,Main warehouse,,Y,46,Luxembourg,32137.87,EUR,5356.31,Y,N,2022-11-01 22:05:53,2022-Q4,1
INV003270,380,2025-02-05 20:03:55,2025-03-07 20:03:55,N,Company_033,PO-Company_013-03270,Y,33,Luxembourg,DE5115265033,REF-03270,Main warehouse,,Y,13,Luxembourg,13018.57,EUR,2169.76,N,N,2025-03-07 20:03:55,2025-Q1,2
INV003271,380,2025-05-05 15:50:59,2025-06-04 15:50:59,N,Company_033,PO-Company_013-03271,Y,33,Luxembourg,DE5149968633,REF-03271,Main warehouse,,Y,13,France,2603.14,EUR,433.86,N,Y,2025-06-01 15:50:59,2025-Q2,2
INV003272,380,2023-12-29 07:54:46,2024-01-28 07:54:46,N,Company_038,PO-CUST-03272,Y,38,France,DE5916179338,REF-03272,Main warehouse,,Y,,,9382.01,EUR,1563.67,N,N,2024-01-23 07:54:46,2023-Q4,1
INV003273,380,2021-11-10 15:18:29,2021-12-10 15:18:29,N,Company_050,PO-CUST-03273,Y,50,Luxembourg,DE5153176450,REF-03273,Main warehouse,,Y,,,26278.73,EUR,4379.79,N,N,2021-12-08 15:18:29,2021-Q4,2
INV003274,380,2025-02-28 08:35:24,2025-03-30 08:35:24,N,Company_035,PO-Company_025-03274,Y,35,France,DE2962435935,REF-03274,Main warehouse,,Y,25,Luxembourg,4237.34,EUR,706.22,N,Y,2025-03-26 08:35:24,2025-Q1,3
INV003275,380,2021-10-22 23:03:52,2021-11-21 23:03:52,N,Company_024,PO-Company_031-03275,Y,24,Luxembourg,DE4047068924,REF-03275,Main warehouse,,Y,31,France,61671.06,EUR,10278.51,N,N,2021-11-20 23:03:52,2021-Q4,2
INV003276,380,2021-03-09 11:19:15,2021-04-08 11:19:15,N,Company_012,PO-Company_033-03276,Y,12,France,DE9604981912,REF-03276,Main warehouse,,Y,33,France,1752.67,EUR,292.11,N,Y,2021-04-05 11:19:15,2021-Q1,1
INV003277,380,2024-08-24 15:42:06,2024-09-23 15:42:06,N,Company_048,PO-Company_039-03277,Y,48,Luxembourg,DE9352781048,REF-03277,Main warehouse,,Y,39,Luxembourg,23211.2,EUR,3868.53,N,N,2024-09-19 15:42:06,2024-Q3,2
INV003278,380,2020-04-08 13:42:00,2020-05-08 13:42:00,N,Company_041,PO-Company_035-03278,Y,41,Luxembourg,DE8797195941,REF-03278,Main warehouse,,Y,35,France,17569.72,EUR,2928.29,N,Y,2020-05-04 13:42:00,2020-Q2,3
INV003279,380,2024-08-28 20:59:56,2024-09-27 20:59:56,N,Company_018,PO-CUST-03279,Y,18,France,DE2046913118,REF-03279,Main warehouse,,Y,,,13293.92,EUR,2215.65,N,N,2024-09-26 20:59:56,2024-Q3,1
INV003280,380,2022-08-13 05:44:48,2022-09-12 05:44:48,N,Company_019,PO-Company_024-03280,Y,19,Luxembourg,DE9177095119,REF-03280,Main warehouse,,Y,24,Luxembourg,47183.23,EUR,7863.87,N,Y,2022-09-12 05:44:48,2022-Q3,3
INV003281,380,2021-11-06 19:42:10,2021-12-06 19:42:10,N,Company_008,PO-CUST-03281,Y,8,France,DE174360318,REF-03281,Main warehouse,,Y,,,10159.9,EUR,1693.32,N,N,2021-12-01 19:42:10,2021-Q4,2
INV003282,380,2024-03-29 03:06:24,2024-04-28 03:06:24,N,Company_031,PO-CUST-03282,Y,31,France,DE5702856831,REF-03282,Main warehouse,,Y,,,15418.57,EUR,2569.76,N,Y,2024-04-27 03:06:24,2024-Q1,1
INV003283,380,2022-01-30 12:46:38,2022-03-01 12:46:38,N,Company_012,PO-Company_007-03283,Y,12,Luxembourg,DE3337877712,REF-03283,Main warehouse,,Y,7,France,3965.46,EUR,660.91,Y,N,2022-02-28 12:46:38,2022-Q1,1
INV003284,380,2023-08-29 06:32:42,2023-09-28 06:32:42,N,Company_040,PO-Company_035-03284,Y,40,Luxembourg,DE5891139340,REF-03284,Main warehouse,,Y,35,Luxembourg,57652.15,EUR,9608.69,N,N,2023-09-27 06:32:42,2023-Q3,3
INV003285,380,2022-08-09 13:24:43,2022-09-08 13:24:43,N,Company_026,PO-Company_037-03285,Y,26,Luxembourg,DE2627660726,REF-03285,Main warehouse,,Y,37,France,5544.25,EUR,924.04,Y,Y,2022-09-08 13:24:43,2022-Q3,1
INV003286,380,2021-10-24 10:42:54,2021-11-23 10:42:54,N,Company_028,PO-Company_024-03286,Y,28,France,DE5514446728,REF-03286,Main warehouse,,Y,24,France,18640.51,EUR,3106.75,Y,N,2021-11-18 10:42:54,2021-Q4,2
INV003287,380,2024-03-16 15:48:59,2024-04-15 15:48:59,N,Company_026,PO-Company_025-03287,Y,26,France,DE6345819026,REF-03287,Main warehouse,,Y,25,France,14375.81,EUR,2395.97,N,N,2024-04-15 15:48:59,2024-Q1,1
INV003288,380,2024-06-19 00:58:27,2024-07-19 00:58:27,N,Company_017,PO-Company_050-03288,Y,17,Luxembourg,DE7665900217,REF-03288,Main warehouse,,Y,50,Luxembourg,27104.86,EUR,4517.48,Y,N,2024-07-16 00:58:27,2024-Q2,2
INV003289,380,2025-01-01 02:54:45,2025-01-31 02:54:45,N,Company_050,PO-Company_011-03289,Y,50,Luxembourg,DE8837178950,REF-03289,Main warehouse,,Y,11,France,17072.4,EUR,2845.4,Y,Y,2025-01-27 02:54:45,2025-Q1,2
INV003290,380,2023-01-13 20:46:38,2023-02-12 20:46:38,N,Company_042,PO-Company_008-03290,Y,42,France,DE2537127542,REF-03290,Main warehouse,,Y,8,Luxembourg,18697.88,EUR,3116.31,N,Y,2023-02-08 20:46:38,2023-Q1,1
INV003291,380,2021-05-13 02:42:21,2021-06-12 02:42:21,N,Company_036,PO-Company_045-03291,Y,36,France,DE3482455936,REF-03291,Main warehouse,,Y,45,Luxembourg,8690.71,EUR,1448.45,N,N,2021-06-08 02:42:21,2021-Q2,3
INV003292,380,2025-01-28 01:34:44,2025-02-27 01:34:44,N,Company_004,PO-Company_040-03292,Y,4,France,DE550978124,REF-03292,Main warehouse,,Y,40,Luxembourg,46887.65,EUR,7814.61,Y,Y,2025-02-22 01:34:44,2025-Q1,3
INV003293,380,2020-10-07 12:06:42,2020-11-06 12:06:42,N,Company_033,PO-Company_036-03293,Y,33,Luxembourg,DE9820079433,REF-03293,Main warehouse,,Y,36,France,12835.88,EUR,2139.31,N,N,2020-11-03 12:06:42,2020-Q4,2
INV003294,380,2021-02-26 15:28:33,2021-03-28 15:28:33,N,Company_029,PO-CUST-03294,Y,29,France,DE2225100129,REF-03294,Main warehouse,,Y,,,5112.61,EUR,852.1,Y,Y,2021-03-28 15:28:33,2021-Q1,1
INV003295,380,2023-04-26 05:08:27,2023-05-26 05:08:27,N,Company_021,PO-Company_002-03295,Y,21,Luxembourg,DE2833026821,REF-03295,Main warehouse,,Y,2,France,22302.46,EUR,3717.08,N,Y,2023-05-21 05:08:27,2023-Q2,3
INV003296,380,2024-01-20 22:10:35,2024-02-19 22:10:35,N,Company_040,PO-Company_024-03296,Y,40,Luxembourg,DE5623845640,REF-03296,Main warehouse,,Y,24,France,9784.14,EUR,1630.69,N,N,2024-02-16 22:10:35,2024-Q1,3
INV003297,380,2023-02-28 11:50:02,2023-03-30 11:50:02,N,Company_030,PO-Company_028-03297,Y,30,Luxembourg,DE7694642930,REF-03297,Main warehouse,,Y,28,France,15522.78,EUR,2587.13,Y,N,2023-03-28 11:50:02,2023-Q1,1
INV003298,380,2023-04-12 03:07:29,2023-05-12 03:07:29,N,Company_043,PO-CUST-03298,Y,43,France,DE6718881743,REF-03298,Main warehouse,,Y,,,7033.78,EUR,1172.3,N,Y,2023-05-11 03:07:29,2023-Q2,1
INV003299,380,2024-12-31 14:36:13,2025-01-30 14:36:13,N,Company_010,PO-Company_008-03299,Y,10,France,DE9357352210,REF-03299,Main warehouse,,Y,8,Luxembourg,43567.79,EUR,7261.3,Y,Y,2025-01-25 14:36:13,2024-Q4,1
INV003300,380,2024-10-21 04:41:20,2024-11-20 04:41:20,N,Company_044,PO-Company_004-03300,Y,44,Luxembourg,DE6661414844,REF-03300,Main warehouse,,Y,4,Luxembourg,53836.91,EUR,8972.82,Y,N,2024-11-15 04:41:20,2024-Q4,3
INV003301,380,2021-11-05 16:40:32,2021-12-05 16:40:32,N,Company_045,PO-Company_019-03301,Y,45,Luxembourg,DE1740631845,REF-03301,Main warehouse,,Y,19,Luxembourg,22265.68,EUR,3710.95,N,N,2021-12-01 16:40:32,2021-Q4,1
INV003302,380,2020-09-09 02:36:49,2020-10-09 02:36:49,N,Company_049,PO-Company_027-03302,Y,49,Luxembourg,DE5344429849,REF-03302,Main warehouse,,Y,27,Luxembourg,181.52,EUR,30.25,N,Y,2020-10-04 02:36:49,2020-Q3,2
INV003303,380,2023-02-02 02:11:01,2023-03-04 02:11:01,N,Company_019,PO-Company_030-03303,Y,19,France,DE7577404219,REF-03303,Main warehouse,,Y,30,Luxembourg,27258.44,EUR,4543.07,Y,N,2023-02-27 02:11:01,2023-Q1,3
INV003304,380,2023-12-07 10:54:15,2024-01-06 10:54:15,N,Company_021,PO-Company_002-03304,Y,21,France,DE4603528021,REF-03304,Main warehouse,,Y,2,France,28595.04,EUR,4765.84,Y,N,2024-01-04 10:54:15,2023-Q4,3
INV003305,380,2023-08-21 23:30:52,2023-09-20 23:30:52,N,Company_025,PO-Company_039-03305,Y,25,Luxembourg,DE4498664825,REF-03305,Main warehouse,,Y,39,Luxembourg,6228.73,EUR,1038.12,Y,Y,2023-09-19 23:30:52,2023-Q3,3
INV003306,380,2023-06-22 22:27:45,2023-07-22 22:27:45,N,Company_039,PO-CUST-03306,Y,39,Luxembourg,DE8252333039,REF-03306,Main warehouse,,Y,,,1944.6,EUR,324.1,Y,Y,2023-07-20 22:27:45,2023-Q2,2
INV003307,380,2020-03-16 18:25:30,2020-04-15 18:25:30,N,Company_041,PO-Company_035-03307,Y,41,Luxembourg,DE2697973641,REF-03307,Main warehouse,,Y,35,Luxembourg,71998.15,EUR,11999.69,Y,N,2020-04-12 18:25:30,2020-Q1,3
INV003308,380,2024-01-08 17:54:49,2024-02-07 17:54:49,N,Company_046,PO-Company_045-03308,Y,46,Luxembourg,DE1645195546,REF-03308,Main warehouse,,Y,45,France,18546.86,EUR,3091.14,N,N,2024-02-06 17:54:49,2024-Q1,3
INV003309,380,2021-04-24 11:17:51,2021-05-24 11:17:51,N,Company_050,PO-Company_017-03309,Y,50,Luxembourg,DE6253926250,REF-03309,Main warehouse,,Y,17,France,47910.77,EUR,7985.13,N,Y,2021-05-22 11:17:51,2021-Q2,2
INV003310,380,2022-12-21 03:55:26,2023-01-20 03:55:26,N,Company_001,PO-CUST-03310,Y,1,France,DE391617071,REF-03310,Main warehouse,,Y,,,81989.2,EUR,13664.87,N,N,2023-01-15 03:55:26,2022-Q4,3
INV003311,380,2023-05-19 10:07:39,2023-06-18 10:07:39,N,Company_029,PO-CUST-03311,Y,29,France,DE6183058529,REF-03311,Main warehouse,,Y,,,52555.33,EUR,8759.22,Y,N,2023-06-17 10:07:39,2023-Q2,1
INV003312,380,2024-08-07 22:35:17,2024-09-06 22:35:17,N,Company_013,PO-Company_007-03312,Y,13,Luxembourg,DE9570527713,REF-03312,Main warehouse,,Y,7,Luxembourg,1307.68,EUR,217.95,Y,N,2024-09-02 22:35:17,2024-Q3,1
INV003313,380,2020-05-03 22:30:49,2020-06-02 22:30:49,N,Company_021,PO-Company_002-03313,Y,21,Luxembourg,DE6260827921,REF-03313,Main warehouse,,Y,2,France,34663.78,EUR,5777.3,N,N,2020-05-31 22:30:49,2020-Q2,3
INV003314,380,2020-10-10 15:50:29,2020-11-09 15:50:29,N,Company_044,PO-CUST-03314,Y,44,Luxembourg,DE3070943244,REF-03314,Main warehouse,,Y,,,74746.97,EUR,12457.83,N,Y,2020-11-09 15:50:29,2020-Q4,3
INV003315,380,2020-10-06 04:12:56,2020-11-05 04:12:56,N,Company_037,PO-Company_006-03315,Y,37,Luxembourg,DE4011907337,REF-03315,Main warehouse,,Y,6,France,51384.23,EUR,8564.04,N,N,2020-11-03 04:12:56,2020-Q4,2
INV003316,380,2020-12-15 23:29:31,2021-01-14 23:29:31,N,Company_015,PO-Company_031-03316,Y,15,France,DE7257053815,REF-03316,Main warehouse,,Y,31,France,7257.14,EUR,1209.52,Y,Y,2021-01-11 23:29:31,2020-Q4,2
INV003317,380,2020-07-28 18:59:29,2020-08-27 18:59:29,N,Company_010,PO-CUST-03317,Y,10,Luxembourg,DE8733462210,REF-03317,Main warehouse,,Y,,,7867.07,EUR,1311.18,Y,N,2020-08-26 18:59:29,2020-Q3,1
INV003318,380,2021-10-18 09:53:10,2021-11-17 09:53:10,N,Company_047,PO-CUST-03318,Y,47,France,DE5255841047,REF-03318,Main warehouse,,Y,,,21600.19,EUR,3600.03,N,Y,2021-11-13 09:53:10,2021-Q4,1
INV003319,380,2024-10-26 00:26:03,2024-11-25 00:26:03,N,Company_020,PO-Company_027-03319,Y,20,Luxembourg,DE7458597120,REF-03319,Main warehouse,,Y,27,Luxembourg,2957.06,EUR,492.84,Y,N,2024-11-23 00:26:03,2024-Q4,2
INV003320,380,2022-12-25 15:15:45,2023-01-24 15:15:45,N,Company_018,PO-Company_050-03320,Y,18,France,DE5061939418,REF-03320,Main warehouse,,Y,50,Luxembourg,21551.28,EUR,3591.88,N,Y,2023-01-22 15:15:45,2022-Q4,1
INV003321,380,2025-03-13 12:39:40,2025-04-12 12:39:40,N,Company_034,PO-Company_017-03321,Y,34,Luxembourg,DE3168440434,REF-03321,Main warehouse,,Y,17,Luxembourg,75008.54,EUR,12501.42,Y,N,2025-04-11 12:39:40,2025-Q1,1
INV003322,380,2021-11-16 02:21:53,2021-12-16 02:21:53,N,Company_025,PO-Company_016-03322,Y,25,France,DE4572429525,REF-03322,Main warehouse,,Y,16,Luxembourg,20010.82,EUR,3335.14,Y,Y,2021-12-13 02:21:53,2021-Q4,3
INV003323,380,2024-01-13 12:09:52,2024-02-12 12:09:52,N,Company_025,PO-Company_032-03323,Y,25,France,DE7320906425,REF-03323,Main warehouse,,Y,32,Luxembourg,55995.31,EUR,9332.55,Y,Y,2024-02-11 12:09:52,2024-Q1,3
INV003324,380,2023-11-29 04:27:00,2023-12-29 04:27:00,N,Company_041,PO-Company_004-03324,Y,41,Luxembourg,DE4819963041,REF-03324,Main warehouse,,Y,4,France,75161.56,EUR,12526.93,Y,Y,2023-12-25 04:27:00,2023-Q4,3
INV003325,380,2024-06-11 06:14:50,2024-07-11 06:14:50,N,Company_011,PO-CUST-03325,Y,11,France,DE3550767111,REF-03325,Main warehouse,,Y,,,35239.82,EUR,5873.3,Y,N,2024-07-11 06:14:50,2024-Q2,1
INV003326,380,2020-08-29 02:58:01,2020-09-28 02:58:01,N,Company_042,PO-Company_006-03326,Y,42,France,DE7652467242,REF-03326,Main warehouse,,Y,6,France,17853.98,EUR,2975.66,N,N,2020-09-28 02:58:01,2020-Q3,1
INV003327,380,2021-12-01 01:21:23,2021-12-31 01:21:23,N,Company_035,PO-Company_027-03327,Y,35,Luxembourg,DE2987539535,REF-03327,Main warehouse,,Y,27,Luxembourg,8871.78,EUR,1478.63,Y,Y,2021-12-30 01:21:23,2021-Q4,3
INV003328,380,2021-01-14 21:35:21,2021-02-13 21:35:21,N,Company_032,PO-Company_003-03328,Y,32,France,DE6044473432,REF-03328,Main warehouse,,Y,3,France,98337.72,EUR,16389.62,Y,Y,2021-02-09 21:35:21,2021-Q1,2
INV003329,380,2024-08-14 20:44:33,2024-09-13 20:44:33,N,Company_029,PO-Company_046-03329,Y,29,Luxembourg,DE9943912529,REF-03329,Main warehouse,,Y,46,France,11307.62,EUR,1884.6,N,Y,2024-09-08 20:44:33,2024-Q3,1
INV003330,380,2021-01-02 07:43:36,2021-02-01 07:43:36,N,Company_032,PO-CUST-03330,Y,32,Luxembourg,DE2151858232,REF-03330,Main warehouse,,Y,,,8246.17,EUR,1374.36,Y,Y,2021-01-28 07:43:36,2021-Q1,2
INV003331,380,2021-02-27 14:50:29,2021-03-29 14:50:29,N,Company_016,PO-CUST-03331,Y,16,Luxembourg,DE3674695816,REF-03331,Main warehouse,,Y,,,1581.74,EUR,263.62,Y,N,2021-03-26 14:50:29,2021-Q1,2
INV003332,380,2020-06-14 09:14:57,2020-07-14 09:14:57,N,Company_044,PO-Company_004-03332,Y,44,Luxembourg,DE2179575644,REF-03332,Main warehouse,,Y,4,France,2435.56,EUR,405.93,N,Y,2020-07-14 09:14:57,2020-Q2,3
INV003333,380,2024-03-13 09:41:10,2024-04-12 09:41:10,N,Company_023,PO-Company_035-03333,Y,23,Luxembourg,DE6842170823,REF-03333,Main warehouse,,Y,35,Luxembourg,59329.27,EUR,9888.21,N,Y,2024-04-07 09:41:10,2024-Q1,3
INV003334,380,2023-10-30 00:31:30,2023-11-29 00:31:30,N,Company_007,PO-Company_040-03334,Y,7,Luxembourg,DE237156907,REF-03334,Main warehouse,,Y,40,France,31919.78,EUR,5319.96,N,Y,2023-11-25 00:31:30,2023-Q4,2
INV003335,380,2022-06-27 21:51:27,2022-07-27 21:51:27,N,Company_029,PO-CUST-03335,Y,29,France,DE9088905529,REF-03335,Main warehouse,,Y,,,71013.6,EUR,11835.6,N,N,2022-07-23 21:51:27,2022-Q2,1
INV003336,380,2022-09-03 05:14:02,2022-10-03 05:14:02,N,Company_028,PO-Company_017-03336,Y,28,Luxembourg,DE8745448228,REF-03336,Main warehouse,,Y,17,Luxembourg,29435.78,EUR,4905.96,N,Y,2022-09-29 05:14:02,2022-Q3,2
INV003337,380,2025-03-25 05:10:35,2025-04-24 05:10:35,N,Company_025,PO-Company_032-03337,Y,25,Luxembourg,DE2776145525,REF-03337,Main warehouse,,Y,32,Luxembourg,3966.77,EUR,661.13,N,N,2025-04-22 05:10:35,2025-Q1,3
INV003338,380,2023-10-18 00:48:34,2023-11-17 00:48:34,N,Company_009,PO-Company_040-03338,Y,9,France,DE628988189,REF-03338,Main warehouse,,Y,40,Luxembourg,15542.17,EUR,2590.36,Y,N,2023-11-15 00:48:34,2023-Q4,3
INV003339,380,2024-04-14 09:01:33,2024-05-14 09:01:33,N,Company_009,PO-Company_040-03339,Y,9,France,DE638485029,REF-03339,Main warehouse,,Y,40,France,46393.56,EUR,7732.26,N,Y,2024-05-14 09:01:33,2024-Q2,3
INV003340,380,2020-06-30 10:38:03,2020-07-30 10:38:03,N,Company_048,PO-Company_032-03340,Y,48,France,DE1597181348,REF-03340,Main warehouse,,Y,32,France,66810.22,EUR,11135.04,Y,Y,2020-07-25 10:38:03,2020-Q2,2
INV003341,380,2021-07-04 08:21:35,2021-08-03 08:21:35,N,Company_039,PO-Company_050-03341,Y,39,France,DE4539478339,REF-03341,Main warehouse,,Y,50,Luxembourg,26890.9,EUR,4481.82,N,N,2021-08-03 08:21:35,2021-Q3,2
INV003342,380,2025-02-19 01:53:12,2025-03-21 01:53:12,N,Company_017,PO-Company_020-03342,Y,17,Luxembourg,DE5534873317,REF-03342,Main warehouse,,Y,20,Luxembourg,70069.2,EUR,11678.2,N,Y,2025-03-21 01:53:12,2025-Q1,2
INV003343,380,2024-08-13 03:54:46,2024-09-12 03:54:46,N,Company_029,PO-Company_044-03343,Y,29,Luxembourg,DE8530611829,REF-03343,Main warehouse,,Y,44,Luxembourg,44199.96,EUR,7366.66,N,Y,2024-09-07 03:54:46,2024-Q3,1
